2441.51,1801.35
2527.34,1806.24
2515.51,1817.44
2620.34,1793.31
2626.2,1879.87
2626.93,1892.67
2655.76,1860.58
2649.56,1744.88
2649.21,1710.7
2596.38,1776.68
2646.85,1754.78
2612.26,1764.58
2579.27,1778.95
2539.31,1829.5
2541.01,1843.82
2555.33,1880.11
2523.14,1880.7
2603.73,1867.75
2577.97,1785.83
2599.45,1766.71
2618.64,1833.46
2625.2,1846.64
2589.98,1812.93
2613.74,1749.16
2605.15,1774.08
2648.72,1840.1
2648.36,1820.94
2669.86,1837.97
2674.22,1854.28
2676.56,1800.55
2702.5,1697.44
2710.76,1652.71
2724.7,1735.71
2710.67,1723.09
2728.08,1769.29
2769.71,1769.65
2788.33,1706.19
2786.7,1666.52
2784.17,1710.32
2786.64,1759.77
2818.31,1766.44
2805.28,1795.02
2816.55,1809.5
2811.94,1823.1
2813.84,1835.4
2848.27,1865.18
2859.68,1838.9
2905.66,1855.92
2901.99,1805.09
2904.08,1838.38
2915.86,1898.32
2927.23,1888.65
2903.88,1894.31
2931.39,1922.04
2931.83,1929.48
2915.83,1909.03
2959.85,1909.63
2951.78,1898.01
2948.57,1869.96
2933.17,1928.41
2956.98,1919.1
2963.75,1903.14
2966.16,1907.53
2986.76,1813.25
2966.89,1863.45
2988.97,1902.81
2976.19,1886.12
2950.48,1856.07
2910.32,1876.67
2935.69,1839.17
2970.42,1820.03
2988.34,1826.28
2983.66,1783.1
3039.88,1795.06
3040.73,1776.4
3056.37,1815.28
3055.26,1856.52
3078.32,1847.51
3074.15,1916.18
3075.32,1916.04
3063.32,1922.9
3067.92,1902.82
3122.57,1919.42
3120.35,1912.39
3104.96,1874.75
3095.36,1899.76
3091.57,1864.06
3119.7,1857.75
3113.57,1819.11
3068.09,1839.96
3080.5,1776.93
3047.08,1793.06
2991.22,1848.41
3016.46,1847.49
3055.55,1867.22
3011.33,1856.7
2988.4,1842.02
3042.82,1825.12
3031.45,1825.74
3007.56,1826.37
3000.45,1875.41
2970.45,1866.22
2961.6,1863.74
3029.63,1843.14
3050.61,1826.49
3069.2,1853.22
3046.36,1845.55
3050.44,1864.57
3059.85,1875.68
3024.3,1859.27
2956.34,1892.74
2957.76,1892.39
2946.27,1914.97
2934.71,1949.89
2933.64,1952.23
2933.82,1957.18
2902.58,1964.83
2893.76,1940.55
2874.04,1955.79
2813.69,1959.24
2778.79,1984.3
2847.21,1972.34
2839.08,1973.13
2850.12,1981.59
2839.38,2003.73
2837.53,2014.62
2870.99,1993.71
2837.36,2005.74
2827.34,2002.64
2747.48,2025.32
2760.01,1997.45
2778.11,2023.47
2844.72,2024.9
2831.02,2024.24
2858.42,2028.65
2809.73,2007.8
2843.07,2019.89
2818.61,1991.16
2836.33,2003.69
2872.8,2030.25
2895.33,2034.63
2929.76,2016.06
2930.45,2000.36
2859.09,1982.15
2892.42,2000.76
2836.16,2018.3
2854.06,2002.5
2875.32,2025.04
2849.49,2045.08
2935.05,2043.76
2951.23,2034.44
2976.08,2047
2976.12,2042.15
2937.33,2027.23
2931.77,2026.12
2902.33,2026.83
2887.98,2019.19
2866.19,2039.76
2908.47,2031.74
2896.94,2014.41
2910.04,2014.04
2942.6,2029.29
2965.9,2049.28
2925.3,2018.61
2890.15,2028.77
2862.99,2029.03
2854.24,1997.08
2893.25,1994.41
2958.09,1986.63
2945.84,2008.91
2939.52,1992.63
2920.21,1985.3
2909.77,2004.53
2967.9,1999.86
2989.91,1974.65
3015.86,1972.63
3011.25,1963.42
3018.64,1961.98
3020.86,1964.04
3022.52,1975.35
3016.98,1981.99
3030.93,1999.07
3062.39,1995.11
3076.59,1989.15
3076.21,1956.44
3067.26,1967.01
3073.67,1950.29
3053.4,1944.93
3069.79,1917.13
3073.19,1913.73
3077.14,1898.96
3081.19,1840.53
3048.71,1845.24
3066.96,1782.46
3075.06,1799.13
3069.27,1828.69
3135.81,1808.62
3136.42,1814.47
3104.02,1824.17
3104.53,1849.91
3114.31,1844.86
3155.83,1843.47
3183.95,1834.51
3178.67,1783.13
3177.8,1801.85
3182.62,1847.95
3175.96,1835.64
3179.96,1867.04
3160.78,1854.74
3117.73,1859.32
3093.7,1871.48
3136.6,1858.16
3116.23,1891.71
3113.53,1891.77
3120.04,1904.12
3135.23,1889.15
3149.46,1847.39
3136.19,1825.38
3112.35,1817.81
3065.02,1817.65
3051.78,1819.18
3049.41,1854.01
3044.11,1851.65
3064.18,1867.82
3101.17,1874.45
3104.12,1875.49
3072.87,1858.2
3005.62,1836.13
3016.96,1829.45
2990.46,1826.39
2981.7,1785.39
2986.12,1812.89
2987.95,1817.79
2977.23,1821.96
3020.06,1794.91
2982.13,1822.96
2999.66,1822.93
3011.93,1789.44
2937.29,1793.93
2895.58,1769.31
2904.87,1782.47
2904.26,1829.16
2883.89,1843.79
2846.81,1881.99
2836.94,1879.93
2853.13,1869.4
2916.07,1848.68
2916.68,1885.88
2926.55,1886.8
2966.85,1903.23
2976.78,1940.59
2967.79,1946.4
2991.78,1932.44
3012.03,1956.96
3010.24,1957.91
3002.2,1946.54
2996.69,1946.31
2973.7,1943.22
2989.27,1935.19
2978.04,1942.54
2986.96,1919.81
3022.3,1917.87
3013.81,1916.33
2992.16,1928.54
2971.33,1906.38
3010.6,1905.12
3054.53,1912.71
3044.36,1907.13
3050.39,1874.03
3021.01,1881.24
3012.6,1929.58
2990.16,1924.7
2985.91,1920
2960.31,1950.03
3019.51,1950.69
3112.26,2007.58
3100.57,2002.35
3101.66,2004.96
3098.81,2007.88
3091.81,1990.33
3105.81,2002.37
3121.76,2003.44
3125.63,1991.41
3117.5,1980.44
3110.78,1988.7
3117.54,1996.21
3136,1996.03
3134.71,1992.68
3143.18,1995.17
3153.67,1981.89
3130.38,1979.04
3149.71,1948.22
3154.3,1933.09
3153.66,1933.26
3142.31,1925.59
3142.13,1941.54
3179.1,1955.15
3131.17,1959.12
3171.58,1943.84
3168.48,1941.59
3165.13,1926.81
3193.87,1913.96
3192,1924.5
3186.49,1891.43
3196.88,1891.52
3198.66,1899.58
3192.03,1912.06
3213.6,1898.44
3164.41,1918.72
3131.49,1908.22
3161.82,1928.17
3116.25,1937.55
3129.65,1914.41
3162.26,1904.41
3160.19,1900.87
3169.74,1889.7
3182.03,1894.04
3224.13,1870.72
3222.37,1860.83
3232.09,1878.1
3244.37,1890.18
3252.87,1884.04
3242.32,1899.5
3245.12,1911.33
3258.93,1908.51
3249.07,1925.2
3237.59,1912.78
3229.1,1934.85
3254.19,1932.9
3222.6,1940.02
3245,1935.18
3235.3,1947.04
3252.48,1949.62
3256.52,1957.45
3267.52,1957.42
3239.17,1964.62
3254.86,1975.44
3218.6,2002.77
3224.98,1995.04
3203.86,1983.07
3222.25,1993.09
3237.86,1999.5
3297.25,1980.42
3300.16,1981.82
3294.95,1982.25
3216.49,1987.35
3264.63,1997.05
3204.67,2031.1
3166.36,2019.41
3206.06,2011.94
3233.55,2011.25
3269.33,1997.94
3269.65,1991.81
3289.99,2006.8
3279.26,1996.67
3307.02,2007.04
3328.79,1983.74
3299.13,1977.45
3340.62,1974.27
3378.63,1987.85
3392.97,1986.86
3396.63,1996.52
3413.27,1980.41
3409.17,1964.48
3436.58,1946.69
3438.79,1939.71
3462.61,1955.96
3471.62,1964.43
3465.24,1961.94
3498.97,1957.79
3496.43,1953.21
3502.12,1938.18
3463.3,1936.19
3459.42,1931.77
3459.14,1950.9
3488.89,1945.79
3467.52,1976.07
3491.3,1979.61
3455.91,1981.18
3465.37,1981.91
3445.26,1985.83
3401.48,2024.64
3424.05,2015.22
3469.22,2018.89
3473.77,2009.52
3436.95,2000.01
3400.43,2004.04
3445.37,2026.49
3423.56,2013.15
3452.13,2016.61
3482.18,2020.74
3443.2,2004.4
3364.64,2006.01
3357.25,2003.35
3320.76,1993.34
3347.89,1999.73
3376.22,2002.13
3401.86,1986.5
3403.25,1968.18
3434.49,1978.56
3433.4,1959.41
3443.67,1950.82
3479.38,1948.71
3484.83,1977.67
3504.26,1983.7
3520.76,1993.44
3578.3,1993.52
3600.08,2004.89
3607.49,1995.99
3598.5,1986.15
3610,1983.22
3611.28,1959.45
3587.61,1927.23
3600.39,1918.69
3579.27,1920.74
3579.6,1935.58
3605.19,1949.8
3613.16,1924.23
3599.14,1920.45
3616.47,1922.21
3626.37,1923.84
3675.74,1900.06
3689.59,1906.75
3692.95,1926.31
3665.77,1918.63
3654.01,1935.31
3669.12,1951.6
3660.11,1944.56
3669.95,1940.7
3684.44,1963.95
3669.27,1957.21
3606.12,1965.71
3602.78,1961.48
3589.09,1954.35
3613.59,1956.45
3599.79,1979.45
3638.71,1944.75
3657.79,1948.7
3657.57,1968.83
3578.52,1971.26
3593.35,1986.81
3620.3,1982.43
3589.87,1981.09
3612.61,1993.83
3649.04,1969.19
3658.78,1973.45
3660.01,1979.97
3706.18,1986.22
3729.02,2001.2
3725.01,2000.1
3715.97,2001.05
3722.18,1989.57
3717.85,1989.51
3745.7,1959.19
3783.64,1923.85
3789.38,1932.7
3774.73,1920.68
3765.29,1909.91
3768.25,1882.73
3761.1,1889.24
3787.43,1883.1
3781.59,1900.62
3771.48,1888.31
3817.98,1850.49
3815.02,1822.83
3774.34,1799.01
3807.75,1780.63
3770.38,1783.45
3694.83,1834.7
3677.78,1863.32
3760.75,1855.73
3791.87,1855.02
3815.27,1824.66
3794.01,1839.14
3839.43,1833.31
3863.15,1816.85
3914.28,1830.35
3920.05,1824.16
3929.57,1877.6
3907.07,1869.98
3928.96,1875.16
3943.36,1866.36
3940.13,1887.49
3952.34,1875.48
3930.62,1871.41
3919.71,1880.35
3922.04,1904.15
3936.59,1912.08
3939.86,1909.61
3931.95,1910.81
3857.33,1899.89
3919.23,1917.05
3919.79,1914.03
3919.92,1920.74
3965.58,1923.38
3972.74,1916.22
3985.97,1906.62
3949.07,1878.33
3931.55,1883.97
3921.27,1880.71
3969.15,1884.83
3991.65,1913.03
3994.57,1923.91
4017.75,1920.11
4044.75,1917.64
4059.89,1887.85
4045.26,1867.46
4037.2,1849.12
4038,1870.16
4033.16,1887.86
4062.52,1885.84
4068.75,1884.52
4060.49,1907.54
4003.81,1926.36
3998.4,1924.81
4000.98,1933.74
4029.52,1933.03
4023.68,1951.65
4070.06,1955.31
4058.13,1974.67
4104.74,1994.06
4148.9,2003.85
4155.42,2004.06
4167.18,1994.32
4156.59,2013.37
4154.2,2005.58
4176.59,2009.41
4143.07,2007.1
4131.91,1998.06
4113.68,2007.32
4153.18,2011.8
4165.61,1996.96
4156.19,1998.87
4174.66,1999.47
4113.3,1996.98
4183.02,1994.42
4214.88,2002.76
4218.69,2001.4
4197.58,2024.9
4225.76,2020.27
4243,2040.96
4218.87,2034.61
4128.17,2040.61
4083.61,2052.4
4097.96,2053.01
4051.43,2056.12
4123.13,2035.75
4103.88,2046.69
3996.96,2034.39
4031.52,2048.14
4011.55,2051.76
4057.12,2059.58
4125.86,2030.09
4148.17,2039.42
4191.04,2025.17
4201.29,2013.93
4240.67,2013.67
4244.03,2004.04
4272.78,1984.87
4237.95,1977.3
4267.55,1995.48
4263.41,1963.56
4292.97,1967.56
4287.59,2005.64
4292.06,2010.81
4318.93,2031.64
4308.12,2017.24
4277.3,1993.78
4351.97,2006.23
4357.97,2015.98
4352.13,2022.64
4336.22,2028.81
4334.45,2045.77
4307.19,2044.87
4323.33,2030.78
4260.42,2009.36
4245.4,1986.8
4279.95,1984.77
4333.31,1980.41
4307.6,2000.38
4319.29,1993.45
4276.79,1977.97
4226.38,1967.93
4234.27,1962.91
4173.58,1961.15
4151.23,1965.74
4155.76,1974.63
4198.99,1975.65
4268.04,1983.35
4276.46,1996.89
4237.74,2001.59
4127.73,1999.3
4079.75,2002.28
4112.99,2011.34
4183.9,1967.19
4054.11,1946.14
3999.73,1953.28
4022.69,1959.44
4034.16,1958.96
4086.23,1946.11
4095.52,1938.54
4121.55,1948.92
4161.46,1946.07
4126.97,1953.28
4148.34,1957.32
4075.56,1944.48
4074.4,1953.78
4103.54,1963.89
4114.56,1970.42
4127.45,1947.59
4123.9,1940.56
4138.06,1910.34
4080.76,1916.93
4067.67,1941.15
4051.5,1919.96
4071.87,1886.85
4143.86,1891.32
4130.17,1907.89
4100.63,1922.5
4069.29,1923.3
4090.59,1932.06
4125.81,1935.84
4096.89,1926.96
4131.54,1940.28
4154.34,1946.36
4185.81,1946.91
4237.07,1930.57
4225.07,1957.83
4247.95,1949.05
4242.62,1964.86
4237.2,1970.77
4234.08,1978.43
4251.64,1979.99
4296.23,1964.69
4321.4,1954.11
4336.24,1971.24
4338,1975.62
4331.93,1974.68
4297.63,1954.42
4310.65,1963.87
4321.11,1932.54
4337.23,1934.38
4362.84,1919.9
4359.33,1927.53
4368.04,1940.21
4368.68,1937.68
4350.36,1919.52
4379.76,1934.94
4379.05,1945.55
4397.93,1941.25
4408.18,1964.31
4458.65,1977.97
4457.73,1981
4485.93,1985.61
4451.53,1991.98
4391.46,1997.25
4419.03,1993.7
4396.2,1988.09
4415.49,1989.7
4440.42,1993.03
4416.39,1998.95
4425.97,2008.61
4363.45,1997.44
4432.15,1997.02
4424.7,1992.27
4456.02,1992.21
4473.7,1992.05
4472.11,2004.28
4449.56,1999.22
4444.91,2004.22
4442.7,2000.37
4462.9,1998.34
4369.77,1971.66
4352.64,1969.26
4383.89,1964.77
4352.84,1961.79
4355.05,1959.44
4334.97,1939.88
4370.9,1950.6
4401.33,1956.55
4389.25,1964.94
4434.13,1982.93
4453,2010.83
4464.93,2010.2
4508.31,2013.44
4527.51,2015.14
4526.48,2011.26
4532.1,2008.33
4538.55,2015.59
4557.35,2017.17
4570.64,2010.35
4569.62,1997.63
4557.69,2017.06
4580.27,2012.26
4598.19,1994.96
4572.56,2002
4562.29,2008.56
4582.9,1995.48
4592.29,1990.04
4552.29,2011.8
4586.52,2014.67
4591.81,2011.65
4567.6,1990.85
4518.9,1993.59
4552.76,2001.55
4562.19,1989.49
4593.43,1992.03
4579.79,1968.07
4527.69,1974.92
4508.69,1994.35
4555.22,1981.77
4466.75,1995.05
4512.19,1988.51
4505.85,2002.21
4493.39,1999
4422.09,2015.28
4430.19,2010.97
4475.62,2009.66
4454.8,2005.12
4385.2,2006.66
4468.59,2000.5
4378.34,2002.84
4276.24,1988.74
4213.66,1993.88
4227.17,2012.72
4215.32,2013.48
4217.39,2020.9
4258.44,2019.42
4316.07,2018.5
4419.48,2028.93
4382.85,2028.32
4452.79,2026.62
4483.72,2033.85
4485.93,2048.81
4564.29,2061.97
4549.23,2082.61
4566.14,2076.12
4630.74,2073.1
4638.91,2080.42
4623.64,2066.26
4620.72,2060.73
4638.47,2054.51
4632.53,2031.1
4651.62,2039.37
4660.56,2041.47
4675.13,2062.36
4680.14,2063.22
4688.54,2053.13
4671,2071.14
4702.44,2072.78
4675.71,2044.21
4701.87,2056.7
4712.97,2060.89
4754.89,2068.05
4758.25,2074.93
4787.32,2075.76
4791.63,2068.54
4727.35,2067.86
4755.81,2051.58
4774.47,2051.2
4769.44,2056.26
4780.76,2049.41
4740.69,2034.16
4766.47,2041.86
4684.03,2035.82
4708.16,2042.92
4653.6,2062.61
4605.16,2047.74
4547.83,2053.82
4644.31,2039.27
4748.4,2028.91
4765.38,2035.64
4781.42,2034.11
4765.42,2031.64
4773.47,2026.6
4806.86,2020.09
4806.91,1991.54
4777.44,1976.16
4736.05,1968.39
4726.81,1972.91
4652.57,1965.25
4592.74,1940.92
4650.47,1927.21
4736.19,1929.25
4704.07,1925.91
4664.71,1918.83
4661.5,1900.66
4639.32,1930.06
4570.82,1915.28
4634.38,1936.97
4654.85,1931.65
4667.42,1925.69
4750.4,1931.97
4757.88,1925.68
4771.76,1961.17
4681.5,1958.93
4637.99,1964.43
4683.41,1952.97
4635.24,1935.19
4676.69,1931.43
4727.74,1936.48
4716.7,1939.87
4765.1,1958.23
4744.4,1963
4726.01,1967.27
4787.64,1960.51
4801.18,1945.14
4857.61,1943.63
4893.84,1967.01
4899.27,1966.87
4906.36,1958.04
4924.7,1964.84
4955.97,1978.54
4960.97,1980.21
4968.12,1980.84
4967.14,1982.09
4987.89,1980.78
4963.53,1965.22
5008.1,1965.83
4979.9,1969.91
4967.14,1986.61
4982.81,1986.62
4927.37,1978.95
4942.44,1970.95
4859.79,1945.56
4849.94,1916.59
4893.29,1921.71
4871.76,1920.36
4929.51,1904.13
4937.43,1900.16
4982.83,1897.5
4992.38,1929.98
5026.42,1943.12
5010.97,1939.02
4994.73,1946.61
4876.52,1948.16
4863.36,1927.86
4891.22,1915.59
4947.44,1926.44
4900.88,1915.75
4880.23,1882.45
4886.94,1904.65
4917.32,1924.7
4910.23,1920.95
4950.82,1917.14
4974.56,1913.66
4995.98,1914.14
4988.25,1888.13
4977.29,1902.62
5011.02,1918.31
5007.79,1921.23
4931.81,1920.82
4994.6,1936.09
5014.1,1935.68
5035.17,1952.4
5056.06,1961.58
5092.08,1951.02
5060.25,1949.26
5055.42,1952.68
5023.64,1951.96
4941.42,1962.79
5005.39,1952.84
5016.93,1955.52
4939.33,1947
4919.64,1935.86
4945.54,1945.7
5003.55,1941.63
4993.57,1957.5
4976.19,1958.23
4981.69,1961.45
5050.8,1968.39
5048.29,1976.12
5078.44,1990.47
5070.03,1993.08
5071.74,1985.8
5090.79,1996.81
5089.36,2001.38
5032.75,1998.29
5106.59,1998.38
5097.98,2012.94
5070.03,1992.82
5082.93,1984.77
5076.52,1980.83
5099.23,1970.59
5059.12,1985.79
5068.46,1987.33
5021.63,2029.91
5013.87,2028.45
5076.69,2037.89
5082.51,2037.24
5051.1,2036.59
5029.97,2041.37
5055.55,2042.81
5064.88,2022.56
5132.95,2019.8
5117,2030.04
5153.97,2041.03
5160.09,2028.45
5122.41,2029.07
5112.19,2045.42
5080.51,2046.43
4958.47,2047.03
4986.87,2059.26
5013.12,2058.87
5009.21,2087.76
4991.94,2098.92
4997.46,2111.72
4909.76,2119.96
4922.4,2139.9
4997.7,2143.5
5071.51,2146.71
5104.89,2144.79
5098.94,2143.89
5163.18,2173.41
5210.14,2159.8
5218.86,2157.54
5208.12,2147.67
5171.77,2142.63
5146.41,2127.17
5088.63,2132.23
5039.78,2104.58
5089.21,2091
5111.73,2085.52
5128.78,2097.38
5128.28,2096.77
5115.38,2114.16
5105.55,2120.33
5139.94,2106.5
5056.44,2113.72
5043.54,2120.85
5101.8,2139.54
5036.79,2122.81
5044.39,2146.1
5033.56,2143.5
5048.24,2107.5
5091.7,2110.89
5059.35,2114.8
5019.05,2102.37
4877.49,2078.64
4706.04,2063.16
4526.25,2072.86
4506.49,2068.1
4697.54,2065.19
4812.71,2064.03
4828.32,2051.32
4776.51,2056.61
4636.1,2052.17
4749.98,2042.32
4733.5,2028.72
4683.92,2034.86
4811.93,2041.88
4756.53,2046.96
4796.25,2055.16
4822.34,2081.2
4805.76,2085.53
4860.52,2085.06
4889.24,2090.26
4893.95,2060.49
4827.23,2074.2
4828.95,2097.89
4756.72,2107.33
4752.74,2104.41
4734.48,2053.93
4686.5,2040.29
4543.97,2016.21
4517.32,2027.81
4620.16,2031.17
4627.08,2061.52
4707.78,2059.23
4781.26,2072.91
4748.36,2087.89
4791.15,2076.79
4810.79,2073.31
4830.47,2083.62
4838.64,2064.73
4796.61,2065.07
4782.85,2045.96
4870.1,2038.81
4886.69,2039.1
4905.47,2037.62
4880.97,2019.03
4840.12,2030.16
4920.05,2008.49
5031.86,2027.99
5034.7,2029.76
5030.15,2013.29
5095.69,2010.23
5074.27,2003.17
5053.75,1986.65
5127.15,1975.47
5145.13,1983.46
5142.48,1968.52
5127.74,1956.26
5147.12,1939.38
5095.3,1914.55
5083.24,1876.07
5067.02,1829.81
5005.08,1846.63
4927.88,1894.09
4984.62,1908
4986.02,1937.67
5075.2,1941.49
5073.64,1914.23
5104.92,1915.22
5102.48,1915.53
5102.81,1886.04
5116.14,1883.22
5127.52,1878.68
5108.67,1934.2
5156.31,1962.11
5123.22,1941.37
5037.53,1931.46
5142.27,1937.56
5101.81,1975.45
5098.24,1976.49
5022.87,1995.95
5045.17,1964.68
4933.47,1982.06
4952.23,1944.64
4995.36,1947.1
5071.13,1942.85
5002.55,1962.81
4923.08,1979.32
4968.92,1969.68
5001.11,1978.25
5045.93,1990.65
5048.49,2005.84
5040.99,2019.53
5107.94,2021.63
5065.85,2019.05
5007.41,2009.55
4903.09,2033.27
4891.43,2030.26
4835.76,2030.27
4689.43,2039.36
4643.63,2042.98
4637.99,2023
4685.92,2040.4
4526.06,2048.08
4615,2044.65
4488.42,2042.51
4476.95,2034.16
4471.69,2029.47
4472.06,2035.24
4591.18,2048.4
4518.49,2052.77
4567.67,2049.41
4468.17,2041.07
4506.68,2025.7
4613.95,1996.59
4620.37,1997.27
4516.95,1993.36
4504.24,1973.29
4509.56,1943.02
4363.14,1963.58
4283.75,1962.88
4268.76,1988.91
4283.59,1989.86
4266.84,2003.7
4337.51,2016.29
4435.96,2009.42
4534.06,2030.68
4487.54,2028.99
4504.43,1991.97
4570.61,2023.93
4503.58,2009.29
4542.61,1994.07
4582.2,1974.4
4590.47,1963.67
4557.95,1949.04
4689.6,1948.24
4703.42,1952.07
4707.42,1948.62
4717.02,1927.82
4708.25,1932.97
4648.82,1969.4
4674.38,1977.96
4662.16,1975.32
4748.47,1981.19
4750.28,1992.56
4728.67,1999.22
4763.97,1990.65
4774.99,1964.06
4795.65,1966.31
4808.87,1961.31
4821.66,1918.76
4768.86,1930.53
4773.5,1925.43
4766.79,1904.33
4846.62,1917.62
4869.29,1894.84
4869.85,1890.86
4914.54,1916.28
4891.8,1900.01
4843.93,1878.87
4920.72,1878.45
4848.37,1889.64
4850.69,1845.45
4833.4,1840.53
4872.09,1893.43
4947.42,1871.69
4945.89,1897.87
4938.22,1906.94
4960.02,1912.06
4940.33,1924.82
4948.13,1890.67
4945.89,1916.26
4906.23,1917.79
4895.79,1861.54
4888.28,1835.28
4863.14,1862.2
4805.29,1888.3
4775.36,1883.94
4817.59,1908.84
4763.22,1916.24
4725.64,1914.22
4717.09,1912.53
4736.16,1918.57
4750.21,1920.16
4809.88,1916.66
4760.69,1947.42
4737.33,1958.17
4717.68,1955.63
4775.46,1957.87
4715.73,1946.12
4739.12,1952.95
4712.53,1969.33
4769.56,1971.41
4765.78,1972.27
4861.06,1969.97
4894.89,1974.9
4901.77,1987.99
4933.5,1992.12
4948.05,1989.76
4952.25,1996.81
4971.36,1995.12
4942.52,1985.97
4968.71,1983.81
4961.75,1982.54
4974.64,1994.91
4958.62,2002.14
4894.55,1995.85
4848.44,1973.57
4843.55,1978.97
4834.93,1962.74
4844.92,1971.32
4800.34,1973.89
4837.21,1972.05
4843.76,1970.37
4833.32,1981.32
4910.04,2015.93
4707.98,2014.71
4594.44,2009.1
4691.87,2011.36
4779.25,2005.83
4842.67,2022.1
4862.57,2015.49
4822.9,2014.55
4859.16,2019.63
4876.81,2015.4
4956.76,2000.93
4988.64,1994.15
5022.82,1978.15
5005.73,1986.41
5034.06,1976.71
5029.59,1967.81
5055.78,1982.5
5036.37,1980.1
5089.93,1977.49
5073.9,1966.99
5100.16,1967.91
5097.63,1968.06
5110.05,1956.73
5139.81,1946.78
5154.98,1947.67
5162.13,1955.25
5184.2,1937.68
5137.73,1960.51
5159.74,1957.06
5166.25,1969.17
5221.12,1967.13
5213.14,1983.4
5225.48,1982.72
5204.58,1985.11
5228.4,1985.84
5232.89,2011.63
5262.02,2027.08
5227.11,2024.17
5228.66,2017.63
5240.15,1979.06
5238.38,1972.03
5244.6,1968.83
5260.08,1951.99
5217.69,1953.4
5212.2,1981.12
5218.92,1982.7
